File created on 2016-01-15T21:28:34.926887

#COORDINATES
GSM

 year mo dy hr mn sc msc BX BY BZ UX UY UZ RHO T
#START
2003 10 29 09 41 17 000     -21.20     -21.24       4.14   -1603.02    -131.00     -75.55       7.08 2473691.50
2003 10 29 09 41 34 000     -20.64     -21.29       4.02   -1602.37    -130.94     -75.53       6.95 2475535.00
2003 10 29 09 41 50 000     -20.82     -21.35       4.23   -1601.71    -130.88     -75.51       6.93 2477378.20
2003 10 29 09 42 06 000     -21.51     -21.86       4.22   -1601.06    -130.82     -75.49       6.93 2479221.80
2003 10 29 09 42 23 000     -21.83     -22.02       4.96   -1600.40    -130.76     -75.46       6.93 2481065.20
2003 10 29 09 42 39 000     -21.78     -22.67       6.08   -1599.74    -130.70     -75.44       6.93 2482908.50
2003 10 29 09 42 55 000     -22.38     -23.74       6.75   -1599.09    -130.65     -75.41       6.93 2484752.00
2003 10 29 09 43 12 000     -22.72     -23.69       7.38   -1598.43    -130.59     -75.39       6.93 2486595.50
2003 10 29 09 43 28 000     -23.37     -23.56       6.57   -1597.78    -130.53     -75.36       6.93 2488439.00
2003 10 29 09 43 44 000     -22.83     -24.17       6.94   -1597.12    -130.47     -75.34       6.93 2490282.20
2003 10 29 09 44 01 000     -23.39     -23.90       5.51   -1596.47    -130.41     -75.33       6.93 2492125.80
2003 10 29 09 44 17 000     -23.82     -23.82       3.85   -1595.81    -130.36     -75.30       6.89 2493969.20
2003 10 29 09 44 33 000     -23.26     -24.12       5.07   -1595.15    -130.30     -75.27       6.81 2495812.50
2003 10 29 09 44 50 000     -23.82     -24.44       5.10   -1594.50    -130.24     -75.25       6.73 2497656.00
2003 10 29 09 45 06 000     -23.86     -24.66       6.98   -1593.84    -130.18     -75.23       6.64 2499499.50
2003 10 29 09 45 22 000     -23.29     -24.62       7.49   -1593.19    -130.12     -75.20       6.56 2501343.00
2003 10 29 09 45 39 000     -23.22     -24.13       8.22   -1592.53    -130.06     -75.18       6.48 2503186.20
2003 10 29 09 45 55 000     -23.25     -24.27       8.63   -1591.87    -130.01     -75.15       6.40 2505029.80
2003 10 29 09 46 11 000     -23.07     -24.44       8.25   -1591.22    -129.95     -75.13       6.32 2506873.20
2003 10 29 09 46 28 000     -23.17     -24.31       8.41   -1590.56    -129.89     -75.11       6.24 2508716.50
2003 10 29 09 46 44 000     -23.07     -24.29       8.43   -1589.91    -129.83     -75.09       6.16 2510560.00
2003 10 29 09 47 00 000     -23.04     -24.54       8.25   -1589.25    -129.77     -75.06       6.08 2512403.50
2003 10 29 09 47 16 000     -22.75     -24.48       7.83   -1588.60    -129.72     -75.03       6.08 2514247.00
2003 10 29 09 47 33 000     -22.78     -24.14       8.18   -1587.94    -129.67     -75.01       6.35 2516090.20
2003 10 29 09 47 49 000     -22.74     -23.94       9.16   -1587.28    -129.61     -74.98       6.62 2517933.80
2003 10 29 09 48 05 000     -22.76     -23.87       9.39   -1586.63    -129.55     -74.96       6.90 2519777.20
2003 10 29 09 48 22 000     -22.92     -23.94       9.01   -1585.97    -129.49     -74.93       7.17 2521620.50
2003 10 29 09 48 38 000     -22.58     -24.83       7.29   -1585.32    -129.43     -74.92       7.44 2523464.00
2003 10 29 09 48 54 000     -22.76     -24.27       8.13   -1584.66    -129.38     -74.89       7.72 2525307.50
2003 10 29 09 49 11 000     -22.28     -23.56       9.12   -1584.00    -129.32     -74.87       7.99 2527151.00
2003 10 29 09 49 27 000     -22.27     -23.51       9.33   -1583.35    -129.26     -74.84       8.26 2528994.20
2003 10 29 09 49 43 000     -21.77     -23.93      10.09   -1582.69    -129.20     -74.82       8.55 2530837.80
2003 10 29 09 50 00 000     -22.24     -22.98       9.55   -1582.04    -129.14     -74.79       8.87 2532681.20
2003 10 29 09 50 16 000     -21.85     -22.58      10.61   -1581.38    -129.09     -74.77       9.19 2534524.80
2003 10 29 09 50 32 000     -21.27     -22.82      10.36   -1580.73    -129.03     -74.74       9.51 2536368.00
2003 10 29 09 50 49 000     -21.44     -24.55       9.50   -1580.07    -128.97     -74.72       9.83 2538211.50
2003 10 29 09 51 05 000     -21.17     -25.17       9.79   -1579.41    -128.92     -74.70      10.15 2540055.00
2003 10 29 09 51 21 000     -20.51     -24.76      11.08   -1578.76    -128.86     -74.67      10.47 2541898.20
2003 10 29 09 51 38 000     -21.51     -23.13      10.28   -1578.10    -128.80     -74.65      10.79 2543741.80
2003 10 29 09 51 54 000     -20.98     -23.37      10.72   -1577.42    -128.74     -74.62      11.11 2545585.20
2003 10 29 09 52 10 000     -20.95     -23.50      11.36   -1576.97    -128.70     -74.60      11.52 2538948.00
2003 10 29 09 52 27 000     -21.18     -23.21      12.04   -1576.53    -128.66     -74.60      11.98 2532311.00
2003 10 29 09 52 43 000     -20.77     -23.67      12.74   -1576.08    -128.63     -74.58      12.45 2525674.00
2003 10 29 09 52 59 000     -20.16     -23.42      12.49   -1575.64    -128.58     -74.56      12.92 2519036.80
2003 10 29 09 53 15 000     -18.22     -22.32      14.04   -1575.19    -128.54     -74.55      13.38 2512399.80
2003 10 29 09 53 32 000     -17.53     -21.35      13.37   -1574.74    -128.50     -74.53      13.85 2505762.50
2003 10 29 09 53 48 000     -16.08     -20.17      15.29   -1574.30    -128.46     -74.51      14.32 2499125.50
2003 10 29 09 54 04 000     -15.48     -19.67      14.06   -1573.85    -128.42     -74.50      14.78 2492488.50
2003 10 29 09 54 20 000     -15.05     -19.68      15.09   -1573.41    -128.38     -74.49      15.11 2485851.20
2003 10 29 09 54 36 000     -15.41     -19.97      15.38   -1572.96    -128.34     -74.47      15.02 2479214.20
2003 10 29 09 54 53 000     -15.32     -17.67      11.28   -1572.51    -128.30     -74.46      14.94 2472577.00
2003 10 29 09 55 09 000     -13.89     -12.90      12.87   -1572.07    -128.26     -74.44      14.85 2465940.00
2003 10 29 09 55 25 000     -14.24     -13.17      13.07   -1571.62    -128.22     -74.43      14.76 2459303.00
2003 10 29 09 55 41 000     -14.19     -12.96      12.84   -1571.18    -128.19     -74.41      14.67 2452665.80
2003 10 29 09 55 58 000     -14.89     -12.11      12.84   -1570.73    -128.14     -74.39      14.58 2446028.80
2003 10 29 09 56 14 000     -12.95     -11.23      13.40   -1570.29    -128.10     -74.38      14.50 2439391.80
2003 10 29 09 56 30 000     -12.63     -10.11      13.46   -1569.84    -128.07     -74.36      14.42 2432754.50
2003 10 29 09 56 46 000     -13.29     -11.09      14.21   -1569.39    -128.02     -74.35      14.36 2426117.50
2003 10 29 09 57 03 000     -13.24     -11.05      15.02   -1568.95    -127.98     -74.34      14.29 2419480.20
2003 10 29 09 57 19 000     -12.63     -11.43      16.29   -1568.50    -127.94     -74.32      14.23 2412843.20
2003 10 29 09 57 35 000     -14.74     -17.16      13.99   -1568.06    -127.91     -74.30      14.17 2406206.20
2003 10 29 09 57 51 000     -15.36     -17.49      14.66   -1567.61    -127.86     -74.29      14.11 2399569.00
2003 10 29 09 58 07 000     -14.96     -17.83      12.60   -1567.16    -127.82     -74.27      14.04 2392932.00
2003 10 29 09 58 24 000     -14.47     -16.06      11.18   -1566.72    -127.79     -74.25      13.98 2386294.80
2003 10 29 09 58 40 000     -12.62     -14.22      14.16   -1566.27    -127.75     -74.24      13.92 2379657.80
2003 10 29 09 58 56 000     -13.43     -14.97      13.45   -1565.83    -127.70     -74.22      13.86 2373020.80
2003 10 29 09 59 12 000     -12.07     -15.61      13.93   -1565.38    -127.67     -74.21      13.80 2366383.50
2003 10 29 09 59 29 000     -13.60     -15.29      13.50   -1564.94    -127.63     -74.19      14.14 2359746.50
2003 10 29 09 59 45 000     -14.52     -14.69      13.88   -1564.49    -127.58     -74.18      14.49 2353109.50
2003 10 29 10 00 01 000     -14.82     -14.71      13.15   -1564.04    -127.55     -74.17      14.58 2346472.20
2003 10 29 10 00 17 000     -14.95     -14.15      13.82   -1563.60    -127.51     -74.15      14.67 2339835.20
2003 10 29 10 00 34 000     -14.30     -15.27      13.72   -1563.15    -127.47     -74.13      14.75 2333198.00
2003 10 29 10 00 50 000     -14.39     -16.00      13.96   -1562.71    -127.43     -74.12      14.84 2326561.00
2003 10 29 10 01 06 000     -14.66     -16.91      13.49   -1562.26    -127.39     -74.10      14.93 2319924.00
2003 10 29 10 01 22 000     -13.61     -16.80      13.28   -1561.81    -127.35     -74.08      15.02 2313286.80
2003 10 29 10 01 38 000     -13.89     -18.80      11.55   -1561.37    -127.32     -74.07      15.11 2306649.80
2003 10 29 10 01 55 000     -14.91     -17.16      12.19   -1560.92    -127.27     -74.05      15.13 2300012.50
2003 10 29 10 02 11 000     -14.84     -15.56      11.82   -1560.48    -127.23     -74.04      15.13 2293375.50
2003 10 29 10 02 27 000     -14.19     -14.45      11.62   -1560.03    -127.20     -74.02      15.13 2286738.50
2003 10 29 10 02 43 000     -14.32     -14.26      11.40   -1559.59    -127.15     -74.00      15.13 2280101.20
2003 10 29 10 03 00 000     -13.90     -16.60       9.92   -1559.14    -127.11     -73.99      15.13 2273464.20
2003 10 29 10 03 16 000     -14.00     -17.10       9.56   -1558.69    -127.08     -73.97      15.13 2266827.00
2003 10 29 10 03 32 000     -14.26     -15.44       7.96   -1558.25    -127.04     -73.95      15.13 2260190.00
2003 10 29 10 03 48 000     -15.12     -15.42       6.22   -1557.80    -126.99     -73.94      15.13 2253553.00
2003 10 29 10 04 05 000     -14.76     -16.35       7.57   -1557.36    -126.96     -73.92      15.13 2246915.80
2003 10 29 10 04 21 000     -13.48     -16.15      13.74   -1556.91    -126.92     -73.90      15.07 2240278.80
2003 10 29 10 04 37 000     -13.24     -16.17      16.11   -1556.46    -126.88     -73.89      14.99 2233641.80
2003 10 29 10 04 53 000     -13.48     -15.85      14.92   -1556.02    -126.84     -73.87      14.91 2227004.50
2003 10 29 10 05 10 000     -13.50     -15.27      14.49   -1555.57    -126.80     -73.86      14.84 2220367.50
2003 10 29 10 05 26 000     -12.83     -13.86      14.69   -1555.13    -126.77     -73.84      14.76 2213730.20
2003 10 29 10 05 42 000     -13.80     -13.97      13.49   -1554.68    -126.72     -73.82      14.68 2207093.20
2003 10 29 10 05 58 000     -13.25     -12.55      13.66   -1554.23    -126.68     -73.81      14.60 2200456.20
2003 10 29 10 06 14 000     -14.36     -14.03      11.61   -1553.79    -126.65     -73.79      14.52 2193819.00
2003 10 29 10 06 31 000     -15.68     -16.07       9.72   -1553.34    -126.61     -73.77      14.44 2187182.00
2003 10 29 10 06 47 000     -15.56     -15.34       9.59   -1552.90    -126.56     -73.76      14.23 2180544.80
2003 10 29 10 07 03 000     -15.11     -14.08      10.33   -1552.45    -126.53     -73.74      14.00 2173907.80
2003 10 29 10 07 19 000     -15.16     -13.05       9.97   -1552.01    -126.49     -73.72      13.78 2167270.80
2003 10 29 10 07 36 000     -15.67     -12.09       9.55   -1551.56    -126.45     -73.71      13.56 2160633.50
2003 10 29 10 07 52 000     -15.87     -11.37      10.19   -1551.11    -126.41     -73.69      13.33 2153996.50
2003 10 29 10 08 08 000     -15.89     -14.70       9.10   -1550.67    -126.37     -73.67      13.11 2147359.50
2003 10 29 10 08 24 000     -16.11     -15.30       8.51   -1550.22    -126.34     -73.66      12.89 2140722.20
2003 10 29 10 08 41 000     -15.74     -15.33       7.81   -1549.78    -126.29     -73.64      12.67 2134085.20
2003 10 29 10 08 57 000     -14.23     -15.05       6.44   -1549.33    -126.26     -73.63      12.47 2127448.00
2003 10 29 10 09 13 000     -15.94     -16.38       5.48   -1548.88    -126.22     -73.61      12.54 2120811.00
2003 10 29 10 09 29 000     -15.19     -16.31       4.71   -1548.44    -126.18     -73.59      12.61 2114174.00
2003 10 29 10 09 46 000     -16.28     -17.20       6.20   -1547.99    -126.14     -73.58      12.68 2107536.80
2003 10 29 10 10 02 000     -15.72     -16.35       5.96   -1547.55    -126.10     -73.56      12.75 2100899.80
2003 10 29 10 10 18 000     -17.02     -14.68       6.78   -1547.10    -126.06     -73.54      12.82 2094262.60
2003 10 29 10 10 34 000     -17.41     -15.68       5.77   -1546.66    -126.02     -73.53      12.88 2087625.50
2003 10 29 10 10 50 000     -16.35     -14.59       5.45   -1546.21    -125.98     -73.50      12.95 2080988.40
2003 10 29 10 11 07 000     -14.83     -13.21       6.41   -1545.76    -125.95     -73.48      13.02 2074351.20
2003 10 29 10 11 23 000     -14.44     -13.02       6.50   -1545.32    -125.91     -73.47      13.09 2067714.20
2003 10 29 10 11 39 000     -14.14     -12.65       5.97   -1544.87    -125.86     -73.45      13.00 2061077.10
2003 10 29 10 11 55 000     -14.57     -13.28       5.55   -1544.43    -125.83     -73.44      12.85 2054440.00
2003 10 29 10 12 12 000     -15.16     -13.14       5.21   -1543.98    -125.79     -73.42      12.71 2047802.90
2003 10 29 10 12 28 000     -17.95     -16.41       5.43   -1543.53    -125.76     -73.40      12.56 2041165.90
2003 10 29 10 12 44 000     -16.99     -15.66       5.04   -1543.09    -125.71     -73.39      12.42 2034528.80
2003 10 29 10 13 00 000     -16.81     -15.39       4.26   -1542.64    -125.68     -73.37      12.27 2027891.60
2003 10 29 10 13 17 000     -16.18     -15.74       3.53   -1542.20    -125.64     -73.35      12.13 2021254.50
2003 10 29 10 13 33 000     -15.81     -16.41       3.08   -1541.75    -125.59     -73.34      11.98 2014617.50
2003 10 29 10 13 49 000     -16.42     -14.50       4.31   -1541.31    -125.56     -73.31      11.84 2007980.40
2003 10 29 10 14 05 000     -15.18     -13.19       4.56   -1540.86    -125.52     -73.29      11.69 2001343.20
2003 10 29 10 14 22 000     -13.80     -14.18       2.48   -1540.41    -125.49     -73.28      11.55 1994706.10
2003 10 29 10 14 38 000     -14.36     -13.84       2.71   -1539.97    -125.44     -73.26      11.40 1988069.00
2003 10 29 10 14 54 000     -17.28     -15.38       3.66   -1539.52    -125.41     -73.25      11.26 1981432.00
2003 10 29 10 15 10 000     -17.07     -15.79       2.67   -1539.08    -125.37     -73.23      11.11 1974794.90
2003 10 29 10 15 27 000     -17.72     -15.64       3.76   -1538.63    -125.32     -73.21      10.97 1968157.80
2003 10 29 10 15 43 000     -16.20     -14.16      -0.47   -1538.18    -125.29     -73.20      10.82 1961520.60
2003 10 29 10 15 59 000     -16.51     -13.94      -1.21   -1537.74    -125.25     -73.17      10.67 1954883.60
2003 10 29 10 16 15 000     -16.26     -13.27      -0.45   -1537.29    -125.22     -73.15      10.53 1948246.50
2003 10 29 10 16 31 000     -14.80     -13.22      -1.48   -1536.85    -125.17     -73.14      10.38 1941609.40
2003 10 29 10 16 48 000     -11.95      -9.38      -1.41   -1536.40    -125.14     -73.12      10.24 1934972.20
2003 10 29 10 17 04 000     -14.35     -12.60      -1.09   -1535.96    -125.10     -73.10      10.09 1928335.10
2003 10 29 10 17 20 000     -10.88     -10.07     -10.35   -1535.51    -125.07     -73.09       9.95 1921698.10
2003 10 29 10 17 36 000     -10.84      -9.18     -11.91   -1535.06    -125.02     -73.07       9.80 1915061.00
2003 10 29 10 17 53 000     -10.79      -9.91     -11.68   -1534.62    -124.98     -73.05       9.66 1908423.90
2003 10 29 10 18 09 000     -10.47      -9.85     -11.57   -1534.17    -124.95     -73.03       9.51 1901786.80
2003 10 29 10 18 25 000     -10.63      -9.61     -12.13   -1533.73    -124.90     -73.01       9.37 1895149.80
2003 10 29 10 18 41 000      -9.46      -7.27     -14.27   -1533.28    -124.87     -73.00       9.22 1888512.60
2003 10 29 10 18 58 000      -8.02      -5.67     -15.87   -1532.83    -124.83     -72.98       9.08 1881875.50
2003 10 29 10 19 14 000      -4.21      -5.70     -15.62   -1532.39    -124.80     -72.96       8.93 1875238.40
2003 10 29 10 19 30 000       6.95      -1.13     -17.24   -1531.94    -124.75     -72.94       8.79 1868601.20
2003 10 29 10 19 46 000       6.41      -0.68     -18.18   -1531.50    -124.72     -72.92       8.64 1861964.20
2003 10 29 10 20 03 000       9.40       0.76     -17.43   -1531.05    -124.68     -72.90       8.50 1855327.10
2003 10 29 10 20 19 000       9.73       3.05     -17.21   -1530.61    -124.65     -72.89       8.35 1848690.00
2003 10 29 10 20 35 000       2.92       0.42     -19.87   -1530.16    -124.60     -72.87       8.21 1842052.90
2003 10 29 10 20 51 000       5.41       0.97     -25.90   -1529.71    -124.56     -72.85       8.06 1835415.90
2003 10 29 10 21 08 000       7.06       2.37     -25.34   -1529.27    -124.53     -72.83       7.92 1828778.80
2003 10 29 10 21 24 000       8.45       2.97     -25.18   -1528.82    -124.48     -72.81       7.77 1822141.60
2003 10 29 10 21 40 000       9.50       4.26     -22.05   -1528.38    -124.45     -72.80       7.62 1815504.50
2003 10 29 10 21 56 000       8.39       3.76     -22.30   -1527.93    -124.41     -72.78       7.48 1808867.50
2003 10 29 10 22 13 000       8.04       5.65     -20.67   -1527.48    -124.38     -72.75       7.33 1802230.40
2003 10 29 10 22 29 000       7.85       7.56     -19.84   -1527.04    -124.33     -72.74       7.19 1795593.20
2003 10 29 10 22 45 000       8.54       8.16     -18.41   -1526.59    -124.30     -72.72       7.04 1788956.10
2003 10 29 10 23 01 000       8.96       7.34     -16.62   -1526.15    -124.26     -72.70       6.90 1782319.00
2003 10 29 10 23 18 000       9.65       6.33     -15.83   -1525.70    -124.23     -72.69       6.75 1775682.00
2003 10 29 10 23 34 000       8.29       4.90     -15.68   -1525.26    -124.18     -72.66       6.61 1769044.90
2003 10 29 10 23 50 000       1.90      -2.83     -18.69   -1524.81    -124.15     -72.64       6.46 1762407.80
2003 10 29 10 24 06 000      -5.04      -9.25     -15.34   -1524.36    -124.11     -72.63       6.20 1755770.60
2003 10 29 10 24 23 000     -10.76     -12.46      -4.94   -1523.92    -124.07     -72.61       5.93 1749133.60
2003 10 29 10 24 39 000     -12.89     -15.11       0.78   -1523.47    -124.03     -72.60       5.67 1742496.50
2003 10 29 10 24 55 000     -13.17     -16.02       2.14   -1523.03    -124.00     -72.57       5.40 1735859.40
2003 10 29 10 25 11 000     -13.90     -15.10       3.43   -1522.58    -123.96     -72.55       5.14 1729222.20
2003 10 29 10 25 27 000     -15.89     -17.86       3.47   -1522.16    -123.93     -72.54       4.87 1722295.80
2003 10 29 10 25 43 000     -15.77     -20.16       1.53   -1522.16    -123.93     -72.54       4.61 1716661.50
2003 10 29 10 25 59 000     -18.51     -20.09       5.49   -1522.16    -123.93     -72.54       4.39 1711027.20
2003 10 29 10 26 15 000     -21.05     -22.39       6.26   -1522.16    -123.92     -72.54       4.54 1705393.00
2003 10 29 10 26 31 000     -21.22     -23.43       7.33   -1522.16    -123.92     -72.55       4.69 1699758.80
2003 10 29 10 26 47 000     -19.19     -24.83       7.33   -1522.16    -123.92     -72.55       4.84 1694124.40
2003 10 29 10 27 03 000     -21.97     -24.50       8.35   -1522.16    -123.92     -72.55       4.99 1688490.10
2003 10 29 10 27 19 000     -22.93     -20.86       9.58   -1522.16    -123.92     -72.55       5.14 1682855.90
2003 10 29 10 27 35 000     -22.65     -18.06       8.68   -1522.16    -123.92     -72.55       5.29 1677221.60
2003 10 29 10 27 51 000     -22.79     -20.23       9.70   -1522.16    -123.92     -72.56       5.43 1671587.40
2003 10 29 10 28 07 000     -23.07     -22.02       9.18   -1522.16    -123.92     -72.56       5.58 1665953.10
2003 10 29 10 28 23 000     -23.74     -22.21       9.70   -1522.16    -123.91     -72.56       5.73 1660318.90
2003 10 29 10 28 39 000     -24.46     -22.89      10.17   -1522.16    -123.91     -72.56       5.88 1654684.60
2003 10 29 10 28 55 000     -24.39     -23.51       9.86   -1522.16    -123.91     -72.56       6.01 1649050.40
2003 10 29 10 29 11 000     -24.62     -23.57      10.22   -1522.16    -123.91     -72.57       6.01 1643416.10
2003 10 29 10 29 27 000     -25.39     -23.41      10.90   -1522.16    -123.91     -72.57       6.01 1637781.90
2003 10 29 10 29 43 000     -24.78     -24.61      10.12   -1522.16    -123.91     -72.57       6.01 1632147.60
2003 10 29 10 29 59 000     -25.50     -23.83      10.15   -1522.16    -123.91     -72.57       6.01 1626513.40
2003 10 29 10 30 15 000     -24.34     -25.35       9.91   -1522.16    -123.91     -72.57       6.01 1620879.10
2003 10 29 10 30 31 000     -24.43     -25.54       9.07   -1522.16    -123.91     -72.58       6.01 1615244.90
2003 10 29 10 30 47 000     -25.34     -24.30       9.56   -1522.16    -123.90     -72.58       6.01 1609610.60
2003 10 29 10 31 03 000     -24.93     -24.93       8.37   -1522.16    -123.90     -72.58       6.01 1603976.40
2003 10 29 10 31 19 000     -24.66     -25.51       7.97   -1522.16    -123.90     -72.58       6.01 1598342.10
2003 10 29 10 31 35 000     -24.52     -25.51       8.33   -1522.16    -123.90     -72.58       6.13 1592707.80
2003 10 29 10 31 51 000     -23.87     -25.84       8.76   -1522.16    -123.90     -72.58       6.32 1587073.50
2003 10 29 10 32 07 000     -23.61     -26.47       7.43   -1522.16    -123.90     -72.59       6.51 1581439.20
2003 10 29 10 32 23 000     -23.33     -26.66       7.29   -1522.16    -123.90     -72.59       6.70 1575805.00
2003 10 29 10 32 39 000     -23.48     -26.37       7.30   -1522.16    -123.90     -72.59       6.89 1570170.80
2003 10 29 10 32 55 000     -22.62     -27.58       6.04   -1522.16    -123.90     -72.59       7.08 1564536.50
2003 10 29 10 33 11 000     -22.76     -27.18       6.43   -1522.16    -123.90     -72.59       7.27 1558902.20
2003 10 29 10 33 27 000     -22.45     -26.73       7.47   -1522.16    -123.90     -72.59       7.45 1553268.00
2003 10 29 10 33 43 000     -22.23     -25.12      10.85   -1522.16    -123.89     -72.59       7.64 1547633.80
2003 10 29 10 33 59 000     -22.38     -24.83      10.52   -1522.16    -123.89     -72.60       7.83 1541999.50
2003 10 29 10 34 15 000     -22.95     -25.15       8.27   -1522.16    -123.89     -72.60       8.02 1536365.20
2003 10 29 10 34 31 000     -22.85     -25.54       6.89   -1522.16    -123.89     -72.60       8.21 1530731.00
2003 10 29 10 34 47 000     -22.66     -25.56       7.69   -1522.16    -123.89     -72.60       8.40 1525096.80
2003 10 29 10 35 03 000     -22.59     -25.23       7.51   -1522.16    -123.89     -72.60       8.58 1519462.50
2003 10 29 10 35 19 000     -22.17     -25.13       6.71   -1522.16    -123.89     -72.60       8.77 1513828.20
2003 10 29 10 35 35 000     -22.24     -25.02       6.33   -1522.16    -123.89     -72.60       8.96 1508194.00
2003 10 29 10 35 51 000     -22.25     -25.07       6.34   -1522.16    -123.89     -72.61       9.14 1502559.80
2003 10 29 10 36 07 000     -21.75     -24.84       5.09   -1522.16    -123.89     -72.61       9.33 1496925.50
2003 10 29 10 36 23 000     -21.65     -25.60       5.14   -1522.16    -123.89     -72.61       9.52 1491291.10
2003 10 29 10 36 39 000     -21.27     -25.04       6.92   -1522.16    -123.89     -72.61       9.72 1485656.90
2003 10 29 10 36 55 000     -19.83     -23.60       8.49   -1522.16    -123.89     -72.61       9.93 1480022.60
2003 10 29 10 37 11 000     -20.04     -22.43       6.15   -1522.16    -123.89     -72.61      10.13 1474388.40
2003 10 29 10 37 27 000     -21.29     -20.91       4.19   -1522.16    -123.88     -72.61      10.34 1468754.10
2003 10 29 10 37 43 000     -18.93     -21.20       7.28   -1522.16    -123.88     -72.61      10.54 1463119.90
2003 10 29 10 37 59 000     -18.30     -20.82       8.01   -1522.16    -123.88     -72.61      10.74 1457485.60
2003 10 29 10 38 15 000     -18.45     -20.78       7.74   -1522.16    -123.88     -72.61      10.95 1451851.40
2003 10 29 10 38 31 000     -16.98     -22.78       9.07   -1522.16    -123.88     -72.62      11.15 1446217.10
2003 10 29 10 38 47 000     -15.93     -23.42      10.31   -1522.16    -123.88     -72.62      11.49 1440582.90
2003 10 29 10 39 03 000     -16.84     -22.91       8.56   -1522.16    -123.88     -72.62      11.90 1434948.60
2003 10 29 10 39 19 000     -17.34     -22.28       8.34   -1522.16    -123.88     -72.62      12.31 1429314.40
2003 10 29 10 39 35 000     -18.64     -21.76       6.38   -1522.16    -123.88     -72.62      12.72 1423680.10
2003 10 29 10 39 51 000     -17.66     -22.22       6.37   -1522.16    -123.88     -72.62      13.13 1418045.90
2003 10 29 10 40 07 000     -17.48     -22.50       6.23   -1522.16    -123.88     -72.62      13.54 1412411.60
2003 10 29 10 40 23 000     -16.30     -21.91       6.52   -1522.16    -123.88     -72.62      13.96 1406777.40
2003 10 29 10 40 39 000     -17.11     -20.33       4.30   -1522.16    -123.88     -72.62      14.37 1401143.10
2003 10 29 10 40 55 000     -17.06     -19.68       4.45   -1522.16    -123.88     -72.62      14.78 1395508.90
2003 10 29 10 41 11 000     -16.40     -19.99       4.94   -1522.16    -123.88     -72.62      15.18 1389874.50
2003 10 29 10 41 27 000     -16.68     -20.45       5.40   -1522.16    -123.88     -72.62      15.48 1384240.20
2003 10 29 10 41 43 000     -15.84     -19.63       5.96   -1522.16    -123.88     -72.62      15.79 1378606.00
2003 10 29 10 41 59 000     -15.58     -19.16       5.01   -1522.16    -123.88     -72.62      16.10 1372971.80
2003 10 29 10 42 15 000     -15.77     -19.41       5.30   -1522.16    -123.88     -72.62      16.41 1367337.50
2003 10 29 10 42 31 000     -15.39     -18.56       5.37   -1522.16    -123.88     -72.63      16.72 1361703.20
2003 10 29 10 42 47 000     -15.07     -17.76       5.33   -1522.16    -123.88     -72.63      17.02 1356069.00
2003 10 29 10 43 03 000     -14.69     -18.95       5.82   -1522.16    -123.88     -72.63      17.33 1350434.80
2003 10 29 10 43 19 000     -14.72     -17.55       4.92   -1522.16    -123.88     -72.63      17.64 1344800.50
2003 10 29 10 43 35 000     -14.69     -17.09       4.34   -1522.16    -123.88     -72.63      17.95 1339166.20
2003 10 29 10 43 51 000     -14.97     -17.34       4.19   -1522.16    -123.88     -72.63      18.15 1333532.00
2003 10 29 10 44 07 000     -14.45     -17.07       4.38   -1522.16    -123.88     -72.63      18.29 1327897.80
2003 10 29 10 44 23 000     -13.90     -16.94       5.41   -1522.16    -123.88     -72.63      18.43 1322263.50
2003 10 29 10 44 39 000     -15.85     -17.22       4.63   -1522.16    -123.88     -72.63      18.58 1316629.20
2003 10 29 10 44 55 000     -16.08     -17.23      -1.07   -1522.16    -123.88     -72.63      18.72 1310995.00
2003 10 29 10 45 11 000     -16.36     -17.49       2.62   -1522.16    -123.88     -72.63      18.86 1305360.80
2003 10 29 10 45 27 000     -14.96     -16.64       6.16   -1522.16    -123.88     -72.63      19.00 1299726.50
2003 10 29 10 45 43 000     -11.96     -15.14      12.56   -1522.16    -123.88     -72.63      19.14 1294092.20
2003 10 29 10 46 00 000      -8.50     -13.61      15.67   -1522.16    -123.88     -72.63      19.29 1288457.90
2003 10 29 10 46 16 000      -3.68     -10.49      21.41   -1522.16    -123.88     -72.63      19.43 1282823.60
2003 10 29 10 46 32 000      -8.14     -13.73      17.36   -1522.16    -123.88     -72.63      19.57 1277189.40
2003 10 29 10 46 48 000      -3.37     -12.87      19.03   -1522.16    -123.88     -72.63      19.57 1271555.10
2003 10 29 10 47 04 000      -3.80     -11.19      17.19   -1522.16    -123.88     -72.63      19.48 1265920.90
2003 10 29 10 47 20 000      -3.83     -12.71      19.60   -1522.16    -123.88     -72.63      19.40 1260286.60
2003 10 29 10 47 36 000      -7.81     -11.89      19.32   -1522.16    -123.88     -72.63      19.32 1254652.40
2003 10 29 10 47 52 000      -9.01     -11.63      18.12   -1522.16    -123.88     -72.63      19.23 1249018.10
2003 10 29 10 48 08 000      -8.94     -13.03      19.23   -1522.16    -123.88     -72.63      19.15 1243383.90
2003 10 29 10 48 24 000      -8.76     -13.84      19.02   -1522.16    -123.88     -72.63      19.07 1237749.60
2003 10 29 10 48 40 000      -8.46     -14.32      18.40   -1522.16    -123.88     -72.63      18.98 1232115.40
2003 10 29 10 48 56 000      -7.57     -14.25      18.55   -1522.16    -123.88     -72.63      18.90 1226481.10
2003 10 29 10 49 12 000      -5.97     -13.99      18.34   -1522.16    -123.88     -72.63      18.80 1220846.90
